Transaction_ID,Product,Region,Quantity,Unit_Price,Total_Sales,Date
T00055379,Smartwatch,West,17,953.53,16210.01,2020-07-04
T00055380,Smartwatch,West,13,1321.43,17178.59,2021-09-04
T00055381,Camera,South,14,707.76,9908.64,2023-12-16
T00055382,Smartphone,West,4,672.17,2688.68,2020-04-13
T00055383,Camera,East,11,168.4,1852.4,2022-07-12
T00055384,Monitor,West,5,803.48,4017.4,2021-10-18
T00055385,Tablet,South,20,1133.68,22673.6,2021-05-11
T00055386,Laptop,North,5,546.94,2734.7,2023-02-09
T00055387,Laptop,Central,18,1488.93,26800.74,2022-01-17
T00055388,Camera,West,4,1089.45,4357.8,2020-01-24
T00055389,Smartwatch,East,10,317.39,3173.9,2022-05-13
T00055390,Smartphone,Central,9,1390.75,12516.75,2024-06-30
T00055391,Headphones,North,5,1296.79,6483.95,2020-06-24
T00055392,Camera,East,15,1488.15,22322.25,2020-10-03
T00055393,Mouse,Central,6,1902.98,11417.88,2022-02-05
T00055394,Monitor,North,19,672.44,12776.36,2022-08-18
T00055395,Keyboard,Central,6,1133.75,6802.5,2023-05-18
T00055396,Camera,West,5,81.79,408.95,2021-05-03
T00055397,Mouse,North,1,166.29,166.29,2022-02-23
T00055398,Keyboard,East,7,859.72,6018.04,2024-11-11
T00055399,Camera,Central,2,389.09,778.18,2020-04-23
T00055400,Monitor,East,12,750.19,9002.28,2022-12-29
T00055401,Camera,South,16,588.3,9412.8,2021-09-17
T00055402,Camera,East,1,980.67,980.67,2021-03-07
T00055403,Monitor,South,6,556.72,3340.32,2021-05-06
T00055404,Smartphone,South,7,207.17,1450.19,2023-06-12
T00055405,Laptop,East,4,99.97,399.88,2021-07-30
T00055406,Tablet,South,17,1425.28,24229.76,2023-09-14
T00055407,Keyboard,South,20,862.63,17252.6,2021-01-03
T00055408,Tablet,North,10,97.0,970.0,2022-08-03
T00055409,Camera,Central,10,471.09,4710.9,2024-07-08
T00055410,Laptop,Central,19,1936.79,36799.01,2023-08-01
T00055411,Laptop,Central,10,1008.98,10089.8,2024-04-14
T00055412,Printer,East,15,745.12,11176.8,2021-06-06
T00055413,Mouse,North,17,634.18,10781.06,2023-12-04
T00055414,Keyboard,East,8,508.75,4070.0,2021-10-26
T00055415,Keyboard,Central,15,413.19,6197.85,2022-11-14
T00055416,Mouse,North,8,1559.93,12479.44,2021-09-16
T00055417,Keyboard,North,4,1350.08,5400.32,2020-10-16
T00055418,Headphones,Central,14,1025.18,14352.52,2024-09-18
T00055419,Laptop,South,1,948.57,948.57,2023-04-09
T00055420,Camera,South,10,58.37,583.7,2020-04-03
T00055421,Tablet,East,5,777.59,3887.95,2021-09-14
T00055422,Laptop,South,8,1630.01,13040.08,2023-12-31
T00055423,Tablet,West,14,1683.64,23570.96,2020-06-06
T00055424,Keyboard,South,1,1911.24,1911.24,2022-04-22
T00055425,Camera,North,11,62.5,687.5,2023-12-18
T00055426,Smartwatch,South,6,280.75,1684.5,2024-02-12
T00055427,Laptop,West,6,1741.35,10448.1,2024-06-11
T00055428,Mouse,East,7,1283.32,8983.24,2023-05-26
T00055429,Monitor,West,10,1621.67,16216.7,2022-05-25
T00055430,Smartwatch,North,1,936.78,936.78,2023-07-26
T00055431,Mouse,North,12,1716.47,20597.64,2020-07-18
T00055432,Mouse,South,4,1192.89,4771.56,2020-04-15
T00055433,Monitor,North,3,1643.04,4929.12,2020-09-08
T00055434,Mouse,North,3,1537.62,4612.86,2022-11-06
T00055435,Headphones,West,7,411.22,2878.54,2022-12-10
T00055436,Printer,Central,15,1137.17,17057.55,2021-12-18
T00055437,Monitor,North,15,696.4,10446.0,2022-05-22
T00055438,Laptop,Central,4,1647.4,6589.6,2022-08-18
T00055439,Monitor,Central,2,937.71,1875.42,2024-08-12
T00055440,Mouse,West,19,208.52,3961.88,2020-03-03
T00055441,Headphones,South,13,439.79,5717.27,2023-03-26
T00055442,Keyboard,East,7,1921.53,13450.71,2023-03-25
T00055443,Smartwatch,North,11,1219.81,13417.91,2024-02-01
T00055444,Keyboard,East,15,404.62,6069.3,2021-08-13
T00055445,Smartphone,North,4,204.35,817.4,2022-10-26
T00055446,Smartwatch,East,5,1300.34,6501.7,2022-08-23
T00055447,Keyboard,North,3,962.74,2888.22,2021-02-26
T00055448,Smartphone,South,8,660.04,5280.32,2021-08-27
T00055449,Smartwatch,East,1,783.8,783.8,2023-04-10
T00055450,Smartphone,West,11,987.96,10867.56,2020-02-07
T00055451,Smartphone,Central,15,50.86,762.9,2024-11-20
T00055452,Smartphone,South,3,1203.69,3611.07,2020-04-20
T00055453,Laptop,West,6,1137.3,6823.8,2021-04-19
T00055454,Monitor,Central,16,1855.52,29688.32,2024-04-06
T00055455,Smartwatch,Central,13,1354.09,17603.17,2023-01-28
T00055456,Laptop,Central,20,221.44,4428.8,2022-11-26
T00055457,Smartphone,North,9,401.06,3609.54,2023-07-25
T00055458,Mouse,South,17,764.76,13000.92,2021-01-25
T00055459,Headphones,South,16,1229.62,19673.92,2021-01-16
T00055460,Smartphone,West,16,597.19,9555.04,2022-06-17
T00055461,Printer,South,7,844.53,5911.71,2023-09-06
T00055462,Smartwatch,South,12,286.57,3438.84,2023-04-03
T00055463,Smartphone,South,18,414.28,7457.04,2023-02-18
T00055464,Camera,South,13,275.14,3576.82,2021-11-01
T00055465,Headphones,West,4,944.91,3779.64,2021-10-06
T00055466,Smartwatch,East,1,1528.28,1528.28,2024-04-22
T00055467,Mouse,West,18,1947.88,35061.84,2022-01-11
T00055468,Tablet,Central,14,1965.99,27523.86,2020-06-07
T00055469,Laptop,West,2,1646.6,3293.2,2023-12-24
T00055470,Camera,Central,17,581.12,9879.04,2024-03-27
T00055471,Laptop,East,1,926.69,926.69,2024-04-07
T00055472,Monitor,South,17,783.49,13319.33,2021-10-16
T00055473,Printer,East,1,1776.88,1776.88,2022-02-15
T00055474,Tablet,South,11,319.05,3509.55,2024-09-14
T00055475,Mouse,Central,14,1442.63,20196.82,2022-08-27
T00055476,Tablet,Central,10,198.05,1980.5,2024-08-26
T00055477,Laptop,Central,5,1702.87,8514.35,2022-12-12
T00055478,Laptop,South,11,1788.4,19672.4,2024-11-06
T00055479,Headphones,Central,20,419.12,8382.4,2021-04-06
T00055480,Mouse,South,6,1921.48,11528.88,2020-09-09
T00055481,Printer,East,17,1265.52,21513.84,2021-02-20
T00055482,Headphones,East,2,1019.76,2039.52,2021-12-09
T00055483,Smartphone,West,19,385.61,7326.59,2021-03-17
T00055484,Headphones,Central,7,798.49,5589.43,2022-02-21
T00055485,Laptop,East,9,602.19,5419.71,2023-09-22
T00055486,Headphones,Central,20,633.13,12662.6,2021-06-04
T00055487,Keyboard,West,1,777.3,777.3,2024-08-21
T00055488,Keyboard,Central,5,302.44,1512.2,2021-09-06
T00055489,Smartphone,East,6,1270.21,7621.26,2022-11-30
T00055490,Keyboard,Central,9,1492.55,13432.95,2024-11-03
T00055491,Printer,North,2,1370.9,2741.8,2023-11-01
T00055492,Laptop,East,9,729.92,6569.28,2020-07-10
T00055493,Camera,East,8,1063.75,8510.0,2024-06-03
T00055494,Smartphone,North,15,996.3,14944.5,2024-12-06
T00055495,Mouse,West,13,390.55,5077.15,2020-01-15
T00055496,Keyboard,South,7,776.85,5437.95,2020-05-01
T00055497,Camera,North,14,585.6,8198.4,2024-03-27
T00055498,Keyboard,Central,9,569.02,5121.18,2020-01-21
T00055499,Mouse,West,8,1549.04,12392.32,2021-02-13
T00055500,Monitor,East,8,1332.01,10656.08,2024-11-20
T00055501,Monitor,West,17,404.71,6880.07,2021-09-29
T00055502,Tablet,West,8,882.58,7060.64,2024-05-04
T00055503,Laptop,South,17,1798.95,30582.15,2020-05-17
T00055504,Laptop,North,8,865.3,6922.4,2021-08-22
T00055505,Laptop,Central,3,1615.53,4846.59,2022-02-27
T00055506,Camera,Central,19,348.24,6616.56,2022-03-16
T00055507,Printer,South,2,296.06,592.12,2023-11-20
T00055508,Keyboard,West,1,719.57,719.57,2022-12-16
T00055509,Headphones,South,19,411.75,7823.25,2021-10-11
T00055510,Camera,Central,6,1140.99,6845.94,2024-07-31
T00055511,Printer,Central,4,836.51,3346.04,2024-02-28
T00055512,Smartphone,North,14,845.49,11836.86,2024-07-29
T00055513,Headphones,East,20,1400.13,28002.6,2020-06-02
T00055514,Printer,Central,15,943.04,14145.6,2022-02-17
T00055515,Smartwatch,East,8,487.22,3897.76,2024-10-04
T00055516,Headphones,Central,17,1460.21,24823.57,2023-09-11
T00055517,Camera,South,12,1897.75,22773.0,2021-07-24
T00055518,Camera,Central,19,663.33,12603.27,2021-03-25
T00055519,Camera,East,15,696.44,10446.6,2021-01-09
T00055520,Headphones,South,2,340.71,681.42,2022-05-26
T00055521,Tablet,North,16,1203.99,19263.84,2024-12-30
T00055522,Keyboard,Central,8,392.17,3137.36,2023-01-04
T00055523,Printer,West,20,1698.38,33967.6,2022-09-25
T00055524,Laptop,South,15,1325.37,19880.55,2024-09-28
T00055525,Laptop,East,1,1961.02,1961.02,2021-05-18
T00055526,Smartphone,South,19,1659.39,31528.41,2024-04-04
T00055527,Camera,Central,6,1195.25,7171.5,2021-03-09
T00055528,Monitor,East,6,622.08,3732.48,2023-10-01
T00055529,Tablet,North,16,1901.06,30416.96,2020-09-21
T00055530,Keyboard,Central,3,1571.01,4713.03,2022-10-17
T00055531,Headphones,Central,5,66.28,331.4,2022-01-21
T00055532,Keyboard,North,12,1037.63,12451.56,2022-01-28
T00055533,Smartwatch,West,4,1928.72,7714.88,2024-01-22
T00055534,Smartphone,East,14,685.46,9596.44,2023-03-08
T00055535,Tablet,West,11,330.68,3637.48,2020-06-27
T00055536,Headphones,East,15,147.61,2214.15,2024-12-01
T00055537,Mouse,West,16,1417.3,22676.8,2023-12-08
T00055538,Smartwatch,South,8,649.66,5197.28,2023-07-24
T00055539,Mouse,North,18,1418.14,25526.52,2024-10-14
T00055540,Laptop,South,6,1024.74,6148.44,2024-03-01
T00055541,Smartwatch,East,12,149.8,1797.6,2023-03-08
T00055542,Mouse,East,19,650.16,12353.04,2023-11-11
T00055543,Tablet,Central,1,1810.13,1810.13,2022-03-20
T00055544,Headphones,Central,9,544.25,4898.25,2022-08-07
T00055545,Laptop,East,3,60.84,182.52,2023-06-09
T00055546,Tablet,East,11,560.88,6169.68,2023-04-23
T00055547,Headphones,South,12,1259.63,15115.56,2024-12-28
T00055548,Smartphone,South,4,1884.05,7536.2,2022-06-05
T00055549,Monitor,Central,16,1889.63,30234.08,2020-07-17
T00055550,Tablet,North,4,385.19,1540.76,2023-05-24
T00055551,Headphones,East,11,1697.38,18671.18,2021-08-07
T00055552,Mouse,South,5,684.54,3422.7,2020-02-06
T00055553,Laptop,North,11,1600.3,17603.3,2020-10-16
T00055554,Smartwatch,West,2,1614.18,3228.36,2022-03-26
T00055555,Monitor,West,12,475.4,5704.8,2023-09-07
T00055556,Monitor,North,4,1785.94,7143.76,2022-03-30
T00055557,Monitor,Central,1,1015.84,1015.84,2022-04-18
T00055558,Printer,North,19,1888.87,35888.53,2021-10-03
T00055559,Printer,Central,8,1679.62,13436.96,2024-08-30
T00055560,Monitor,South,13,1372.55,17843.15,2023-12-30
T00055561,Mouse,East,11,1266.98,13936.78,2024-11-21
T00055562,Printer,North,3,1555.28,4665.84,2022-05-13
T00055563,Laptop,North,5,1832.52,9162.6,2022-10-01
T00055564,Laptop,West,18,487.33,8771.94,2020-01-18
T00055565,Tablet,South,3,769.11,2307.33,2022-03-18
T00055566,Mouse,South,1,451.26,451.26,2021-02-17
T00055567,Laptop,West,6,1940.44,11642.64,2020-07-07
T00055568,Headphones,Central,11,1477.02,16247.22,2021-03-08
T00055569,Smartwatch,West,7,1266.02,8862.14,2021-01-28
T00055570,Smartphone,South,1,1619.77,1619.77,2024-03-08
T00055571,Keyboard,North,6,562.34,3374.04,2021-08-30
T00055572,Tablet,South,13,1935.16,25157.08,2023-09-29
T00055573,Laptop,North,16,1540.92,24654.72,2020-07-29
T00055574,Smartwatch,South,13,226.01,2938.13,2021-04-19
T00055575,Keyboard,South,16,1049.36,16789.76,2021-05-25
T00055576,Smartwatch,West,13,1791.13,23284.69,2022-04-04
T00055577,Smartwatch,East,1,201.43,201.43,2024-09-27
T00055578,Headphones,Central,15,1052.95,15794.25,2022-01-21
T00055579,Camera,Central,4,1607.7,6430.8,2023-07-08
T00055580,Mouse,North,17,844.21,14351.57,2024-01-23
T00055581,Tablet,West,4,1650.02,6600.08,2022-06-07
T00055582,Camera,South,6,1490.37,8942.22,2020-02-03
T00055583,Headphones,South,7,483.69,3385.83,2023-07-09
T00055584,Printer,West,7,1713.94,11997.58,2023-07-16
T00055585,Keyboard,East,17,497.77,8462.09,2022-11-11
T00055586,Laptop,North,17,1901.17,32319.89,2024-06-22
T00055587,Printer,Central,19,321.54,6109.26,2021-09-07
T00055588,Camera,South,12,866.09,10393.08,2021-05-26
T00055589,Monitor,East,8,1832.47,14659.76,2022-02-10
T00055590,Smartwatch,Central,1,345.33,345.33,2024-09-23
T00055591,Tablet,Central,8,1981.63,15853.04,2023-11-08
T00055592,Keyboard,South,15,1922.16,28832.4,2021-09-21
T00055593,Headphones,East,10,1926.4,19264.0,2024-07-09
T00055594,Smartphone,South,19,890.72,16923.68,2023-01-26
T00055595,Monitor,West,7,1690.18,11831.26,2024-12-30
T00055596,Keyboard,Central,18,1964.49,35360.82,2020-06-18
T00055597,Keyboard,North,17,909.47,15460.99,2020-08-05
T00055598,Camera,Central,20,1933.8,38676.0,2024-06-11
T00055599,Mouse,South,3,577.32,1731.96,2020-01-08
T00055600,Tablet,Central,6,382.5,2295.0,2022-09-02
T00055601,Printer,North,15,1299.23,19488.45,2022-05-10
T00055602,Tablet,East,2,211.44,422.88,2022-06-30
T00055603,Tablet,South,11,475.03,5225.33,2022-10-15
T00055604,Smartphone,West,8,1855.69,14845.52,2024-06-28
T00055605,Smartphone,Central,17,986.33,16767.61,2023-09-30
T00055606,Mouse,East,19,972.88,18484.72,2024-08-08
T00055607,Laptop,Central,1,1660.25,1660.25,2024-05-21
T00055608,Monitor,North,16,1994.99,31919.84,2020-11-26
T00055609,Monitor,North,6,1294.25,7765.5,2023-04-08
T00055610,Keyboard,North,11,1185.53,13040.83,2024-02-01
T00055611,Headphones,West,13,1096.48,14254.24,2023-09-18
T00055612,Printer,West,5,910.06,4550.3,2022-02-02
T00055613,Laptop,North,5,1222.73,6113.65,2023-01-23
T00055614,Mouse,Central,5,354.05,1770.25,2021-05-12
T00055615,Mouse,South,16,1767.4,28278.4,2022-03-03
T00055616,Monitor,Central,15,658.99,9884.85,2021-09-21
T00055617,Camera,East,18,1735.32,31235.76,2021-03-17
T00055618,Laptop,South,5,451.83,2259.15,2022-04-25
T00055619,Mouse,East,20,128.16,2563.2,2024-06-27
T00055620,Mouse,East,5,340.28,1701.4,2022-10-24
T00055621,Monitor,West,16,1388.67,22218.72,2023-10-29
T00055622,Mouse,North,20,968.56,19371.2,2024-07-13
T00055623,Mouse,East,5,1685.81,8429.05,2022-04-29
T00055624,Tablet,North,8,260.78,2086.24,2022-07-12
T00055625,Tablet,Central,2,1257.35,2514.7,2023-06-01
T00055626,Smartwatch,West,20,499.77,9995.4,2022-10-14
T00055627,Headphones,East,15,462.38,6935.7,2022-07-09
T00055628,Smartphone,East,9,1955.61,17600.49,2023-03-02
T00055629,Tablet,East,6,1102.55,6615.3,2024-12-28
T00055630,Camera,East,6,1583.54,9501.24,2021-08-20
T00055631,Keyboard,North,17,102.23,1737.91,2024-05-02
T00055632,Smartwatch,West,9,1230.3,11072.7,2021-01-20
T00055633,Laptop,East,5,1471.55,7357.75,2023-01-12
T00055634,Headphones,East,11,340.04,3740.44,2024-09-08
T00055635,Camera,West,4,1098.1,4392.4,2023-06-26
T00055636,Laptop,East,15,471.54,7073.1,2023-08-21
T00055637,Mouse,West,13,458.57,5961.41,2020-07-11
T00055638,Monitor,Central,15,261.52,3922.8,2023-10-04
T00055639,Camera,Central,15,813.17,12197.55,2024-04-13
T00055640,Tablet,Central,6,1919.89,11519.34,2020-02-20
T00055641,Smartphone,East,13,764.34,9936.42,2023-02-07
T00055642,Camera,East,9,1387.98,12491.82,2022-04-07
T00055643,Laptop,West,11,261.0,2871.0,2021-05-06
T00055644,Headphones,South,14,1271.34,17798.76,2020-11-06
T00055645,Camera,North,18,1310.07,23581.26,2023-07-27
T00055646,Keyboard,East,1,363.6,363.6,2024-06-14
T00055647,Laptop,East,19,1339.92,25458.48,2023-01-26
T00055648,Headphones,Central,7,857.35,6001.45,2021-07-28
T00055649,Camera,North,11,85.68,942.48,2023-10-10
T00055650,Headphones,Central,1,804.89,804.89,2022-10-19
T00055651,Headphones,North,8,1585.21,12681.68,2024-12-23
T00055652,Headphones,Central,12,1677.24,20126.88,2022-07-31
T00055653,Smartphone,West,19,1238.73,23535.87,2020-04-21
T00055654,Tablet,East,10,293.61,2936.1,2022-06-12
T00055655,Headphones,North,3,1923.34,5770.02,2020-06-20
T00055656,Printer,North,5,441.72,2208.6,2020-01-29
T00055657,Monitor,East,16,557.36,8917.76,2022-02-15
T00055658,Keyboard,South,16,92.95,1487.2,2022-07-15
T00055659,Printer,Central,4,536.78,2147.12,2024-08-07
T00055660,Laptop,South,13,460.5,5986.5,2021-08-16
T00055661,Mouse,South,3,886.09,2658.27,2022-07-06
T00055662,Tablet,North,4,1597.69,6390.76,2024-11-12
T00055663,Printer,East,14,1250.45,17506.3,2021-03-12
T00055664,Smartphone,Central,11,722.8,7950.8,2022-01-21
T00055665,Monitor,West,14,518.6,7260.4,2024-07-28
T00055666,Tablet,East,14,345.98,4843.72,2022-09-19
T00055667,Printer,East,18,923.0,16614.0,2023-01-09
T00055668,Laptop,South,2,904.19,1808.38,2020-10-09
T00055669,Smartwatch,Central,13,676.99,8800.87,2024-06-09
T00055670,Smartphone,North,5,660.53,3302.65,2023-11-18
T00055671,Smartwatch,East,6,1368.29,8209.74,2022-10-02
T00055672,Printer,North,10,194.49,1944.9,2022-05-15
T00055673,Tablet,North,13,862.37,11210.81,2021-03-31
T00055674,Headphones,East,19,1322.06,25119.14,2022-04-11
T00055675,Tablet,South,19,262.32,4984.08,2023-03-24
T00055676,Camera,North,6,780.33,4681.98,2022-06-14
T00055677,Printer,Central,19,1831.1,34790.9,2022-10-14
T00055678,Keyboard,Central,6,1298.69,7792.14,2023-11-25
T00055679,Keyboard,Central,12,533.35,6400.2,2021-09-16
T00055680,Monitor,East,17,978.25,16630.25,2024-08-06
T00055681,Tablet,West,8,107.33,858.64,2023-01-06
T00055682,Mouse,North,7,1514.59,10602.13,2021-11-01
T00055683,Keyboard,North,2,1777.86,3555.72,2021-12-13
T00055684,Laptop,West,3,196.23,588.69,2020-09-21
T00055685,Camera,North,15,1441.29,21619.35,2023-09-10
T00055686,Mouse,South,8,1004.8,8038.4,2023-06-02
T00055687,Laptop,West,7,564.14,3948.98,2023-12-26
T00055688,Monitor,North,10,1866.35,18663.5,2022-03-30
T00055689,Printer,West,7,1302.79,9119.53,2024-06-18
T00055690,Monitor,Central,20,1035.67,20713.4,2020-08-06
T00055691,Monitor,East,3,194.25,582.75,2023-01-22
T00055692,Laptop,South,19,211.14,4011.66,2020-07-18
T00055693,Tablet,North,17,1497.27,25453.59,2022-06-06
T00055694,Smartphone,North,9,1521.33,13691.97,2023-09-02
T00055695,Keyboard,East,10,1777.59,17775.9,2020-10-11
T00055696,Keyboard,North,18,1174.67,21144.06,2023-07-13
T00055697,Tablet,East,14,1215.51,17017.14,2020-05-23
T00055698,Monitor,South,7,379.69,2657.83,2022-09-22
T00055699,Headphones,West,5,1464.18,7320.9,2023-08-15
T00055700,Laptop,North,2,1668.54,3337.08,2021-09-24
T00055701,Tablet,Central,19,1946.0,36974.0,2023-09-14
T00055702,Smartwatch,West,3,822.75,2468.25,2024-08-27
T00055703,Monitor,South,5,1194.44,5972.2,2022-10-04
T00055704,Smartwatch,North,12,849.49,10193.88,2024-04-27
T00055705,Smartphone,Central,6,380.83,2284.98,2022-05-29
T00055706,Keyboard,East,6,1850.73,11104.38,2020-07-30
T00055707,Headphones,West,12,1180.33,14163.96,2023-07-13
T00055708,Printer,North,15,276.5,4147.5,2021-03-02
T00055709,Tablet,South,5,1213.27,6066.35,2021-06-18
T00055710,Smartwatch,Central,5,1408.15,7040.75,2021-08-27
T00055711,Tablet,East,3,1948.43,5845.29,2024-09-25
T00055712,Laptop,South,15,1175.5,17632.5,2021-10-18
T00055713,Keyboard,North,1,1308.14,1308.14,2023-09-20
T00055714,Camera,East,1,1870.49,1870.49,2020-12-08
T00055715,Camera,Central,18,807.01,14526.18,2021-06-26
T00055716,Headphones,East,6,51.99,311.94,2021-02-09
T00055717,Monitor,West,9,1374.7,12372.3,2022-04-09
T00055718,Laptop,South,19,1288.64,24484.16,2022-04-03
T00055719,Camera,West,6,291.01,1746.06,2021-08-29
T00055720,Headphones,Central,14,526.46,7370.44,2020-09-12
T00055721,Tablet,Central,3,1515.41,4546.23,2022-01-26
T00055722,Camera,East,20,1816.03,36320.6,2020-11-21
T00055723,Printer,West,15,809.9,12148.5,2022-08-14
T00055724,Keyboard,Central,4,1897.1,7588.4,2022-08-31
T00055725,Laptop,East,2,1602.14,3204.28,2020-10-02
T00055726,Headphones,East,1,822.3,822.3,2024-03-18
T00055727,Headphones,North,16,1284.56,20552.96,2022-07-01
T00055728,Tablet,North,4,1033.61,4134.44,2020-12-26
T00055729,Keyboard,North,13,727.58,9458.54,2024-08-13
T00055730,Headphones,Central,12,1481.13,17773.56,2024-11-20
T00055731,Monitor,Central,7,1446.39,10124.73,2020-10-07
T00055732,Mouse,West,6,744.55,4467.3,2024-03-12
T00055733,Tablet,East,17,1078.5,18334.5,2023-01-23
T00055734,Smartphone,East,11,1554.78,17102.58,2023-11-30
T00055735,Smartphone,East,11,1433.12,15764.32,2020-10-20
T00055736,Smartwatch,West,7,192.16,1345.12,2024-01-09
T00055737,Smartphone,Central,14,1775.25,24853.5,2024-01-02
T00055738,Smartphone,North,8,1735.93,13887.44,2024-05-09
T00055739,Camera,North,2,909.48,1818.96,2021-04-06
T00055740,Smartphone,West,20,708.23,14164.6,2022-11-14
T00055741,Laptop,West,14,640.58,8968.12,2020-09-24
T00055742,Monitor,East,12,801.22,9614.64,2024-11-05
T00055743,Tablet,Central,9,819.26,7373.34,2022-06-08
T00055744,Smartwatch,West,1,317.84,317.84,2020-02-11
T00055745,Keyboard,West,1,1595.83,1595.83,2023-07-18
T00055746,Keyboard,East,15,93.74,1406.1,2022-01-28
T00055747,Headphones,North,4,1856.8,7427.2,2021-07-29
T00055748,Camera,East,15,189.61,2844.15,2020-12-06
T00055749,Headphones,East,18,1931.65,34769.7,2024-03-06
T00055750,Camera,South,15,395.27,5929.05,2022-05-23
T00055751,Tablet,West,15,340.08,5101.2,2021-02-14
T00055752,Laptop,South,15,1039.36,15590.4,2022-06-26
T00055753,Smartwatch,West,11,1578.29,17361.19,2020-11-26
T00055754,Laptop,Central,20,1886.17,37723.4,2023-08-20
T00055755,Laptop,North,13,858.95,11166.35,2024-06-27
T00055756,Camera,East,7,161.77,1132.39,2020-06-16
T00055757,Laptop,South,16,836.64,13386.24,2021-12-26
T00055758,Smartphone,East,7,979.56,6856.92,2020-03-02
T00055759,Keyboard,West,4,709.6,2838.4,2020-03-23
T00055760,Camera,North,15,583.45,8751.75,2023-07-18
T00055761,Keyboard,West,20,1213.54,24270.8,2021-05-11
T00055762,Monitor,South,13,1583.78,20589.14,2024-02-28
T00055763,Monitor,West,16,955.9,15294.4,2023-03-05
T00055764,Smartphone,Central,5,946.5,4732.5,2020-04-20
T00055765,Printer,West,15,695.55,10433.25,2020-12-18
T00055766,Printer,Central,4,603.54,2414.16,2021-11-04
T00055767,Camera,South,1,593.57,593.57,2021-05-02
T00055768,Mouse,South,4,1795.05,7180.2,2024-01-26
T00055769,Keyboard,Central,11,859.34,9452.74,2024-03-05
T00055770,Mouse,North,15,1740.94,26114.1,2020-03-24
T00055771,Tablet,North,11,1444.84,15893.24,2024-09-07
T00055772,Smartphone,East,4,655.44,2621.76,2021-04-01
T00055773,Monitor,East,7,1807.44,12652.08,2024-05-10
T00055774,Smartphone,East,15,1186.28,17794.2,2024-10-27
T00055775,Smartwatch,South,10,1051.49,10514.9,2020-05-21
T00055776,Headphones,North,2,196.38,392.76,2022-01-30
T00055777,Keyboard,North,10,415.24,4152.4,2023-06-27
T00055778,Monitor,Central,7,547.56,3832.92,2022-08-13
T00055779,Laptop,West,1,107.53,107.53,2020-07-13
T00055780,Printer,East,4,526.38,2105.52,2021-11-25
T00055781,Tablet,South,5,1270.44,6352.2,2023-04-02
T00055782,Laptop,West,15,168.78,2531.7,2022-07-01
T00055783,Headphones,Central,5,1140.83,5704.15,2022-07-27
T00055784,Laptop,South,17,995.11,16916.87,2024-09-16
T00055785,Printer,Central,3,245.26,735.78,2020-04-12
T00055786,Mouse,Central,5,285.52,1427.6,2020-05-24
T00055787,Camera,Central,11,1095.33,12048.63,2022-05-01
T00055788,Headphones,West,4,1607.82,6431.28,2023-09-30
T00055789,Mouse,Central,16,578.7,9259.2,2024-11-28
T00055790,Monitor,East,10,836.83,8368.3,2023-02-10
T00055791,Printer,Central,7,401.28,2808.96,2024-01-29
T00055792,Smartwatch,Central,12,1626.11,19513.32,2023-11-09
T00055793,Smartwatch,East,19,1850.17,35153.23,2023-03-25
T00055794,Printer,South,16,1099.25,17588.0,2023-02-18
T00055795,Smartphone,Central,14,1362.35,19072.9,2022-09-25
T00055796,Tablet,Central,20,714.55,14291.0,2022-12-10
T00055797,Headphones,North,7,74.42,520.94,2024-02-02
T00055798,Smartwatch,South,11,1365.02,15015.22,2020-10-18
T00055799,Laptop,East,15,1947.93,29218.95,2023-09-05
T00055800,Mouse,Central,6,509.22,3055.32,2022-03-19
T00055801,Tablet,North,8,1039.01,8312.08,2021-06-27
T00055802,Printer,West,8,514.01,4112.08,2023-10-25
T00055803,Smartwatch,South,3,1501.26,4503.78,2024-10-16
T00055804,Monitor,North,8,1920.4,15363.2,2021-11-04
T00055805,Printer,Central,10,427.92,4279.2,2024-01-10
T00055806,Mouse,Central,12,935.14,11221.68,2020-02-20
T00055807,Smartphone,North,2,613.07,1226.14,2020-02-29
T00055808,Mouse,West,4,71.3,285.2,2020-12-24
T00055809,Headphones,North,9,1115.35,10038.15,2020-08-11
T00055810,Keyboard,Central,20,955.62,19112.4,2023-11-26
T00055811,Keyboard,South,13,587.39,7636.07,2023-01-10
T00055812,Tablet,East,8,1278.18,10225.44,2021-01-15
T00055813,Tablet,East,8,1150.15,9201.2,2020-05-28
T00055814,Printer,North,16,1117.96,17887.36,2021-08-15
T00055815,Keyboard,West,16,638.53,10216.48,2021-09-02
T00055816,Monitor,South,18,417.6,7516.8,2023-03-06
T00055817,Keyboard,East,19,1295.87,24621.53,2022-03-19
T00055818,Mouse,North,6,1643.37,9860.22,2023-01-06
T00055819,Tablet,West,15,1338.04,20070.6,2021-01-26
T00055820,Printer,West,3,67.46,202.38,2020-09-30
T00055821,Keyboard,East,3,808.21,2424.63,2024-12-06
T00055822,Mouse,South,20,1453.18,29063.6,2022-01-19
T00055823,Smartphone,East,13,1445.58,18792.54,2020-02-25
T00055824,Smartphone,North,7,1306.69,9146.83,2022-09-30
T00055825,Camera,West,15,435.99,6539.85,2021-06-19
T00055826,Camera,East,3,1706.97,5120.91,2024-10-23
T00055827,Smartwatch,East,4,1319.97,5279.88,2020-03-06
T00055828,Printer,North,13,1914.97,24894.61,2022-11-05
T00055829,Keyboard,East,20,687.29,13745.8,2021-04-10
T00055830,Monitor,West,20,456.51,9130.2,2024-08-01
T00055831,Smartwatch,West,14,886.42,12409.88,2023-09-12
